OBJECTID1,OBJECTID,ID,CAL_YEAR,CAL_QTR,Sector,CENSUS_TRACT,GRPD_NUMBER_ACCTS,USAGE_MMBTU,EMISSIONS_MTCO2E,RSE_Quintile,USAGEPERCAPITA_MMBTU,EMISSIONSPERCAPITA_MTCO2E,Ind_Grp_Flag,SHAPE_Length,SHAPE_Area
6062,232,22-4-R-008600,2022,Q4,Residential,53033008600,2673,17101.77534132,44.6499754873414,Second highest,6.3979705728844,0.0167040686447218,0,11738.2079894828,7656688.69329351
6063,366,22-3-C-008600,2022,Q3,Commercial,53033008600,278,32324.82639864,84.3949050625549,Second highest,116.276353951942,0.303578795189046,0,11738.2079894828,7656688.69329351
6064,508,22-3-R-008600,2022,Q3,Residential,53033008600,2683,11436.3672738,29.8585093212896,Second highest,4.26252973306001,0.0111287772349197,0,11738.2079894828,7656688.69329351
6065,642,22-2-C-008600,2022,Q2,Commercial,53033008600,267,32929.07203482,85.9724929038935,Second highest,123.329857808315,0.321994355445294,0,11738.2079894828,7656688.69329351
6066,784,22-2-R-008600,2022,Q2,Residential,53033008600,2707,12548.80680516,32.7629094092947,Second highest,4.63568777434799,0.0121030326595104,0,11738.2079894828,7656688.69329351
6067,918,22-1-C-008600,2022,Q1,Commercial,53033008600,261,38667.6329718,100.954949406506,Second highest,148.151850466667,0.386800572438719,0,11738.2079894828,7656688.69329351
6068,1060,22-1-R-008600,2022,Q1,Residential,53033008600,2724,17862.47442078,46.6360380202218,Second highest,6.5574428857489,0.0171204251175557,0,11738.2079894828,7656688.69329351
6069,103,22-4-C-009800,2022,Q4,Commercial,53033009800,313,12660.1483455,33.053604202536,Middle,40.4477582923323,0.105602569337176,0,19647.3666991534,20780583.4267256
6070,245,22-4-R-009800,2022,Q4,Residential,53033009800,3602,27971.36568828,73.0287217205818,Middle,7.76550963028318,0.0202744924265913,0,19647.3666991534,20780583.4267256
6071,379,22-3-C-009800,2022,Q3,Commercial,53033009800,307,12025.3538199,31.3962581409808,Middle,39.1705336153094,0.102267941827299,0,19647.3666991534,20780583.4267256
6072,521,22-3-R-009800,2022,Q3,Residential,53033009800,3568,20138.55946848,52.5785287592602,Middle,5.64421509766816,0.0147361347419451,0,19647.3666991534,20780583.4267256
6073,655,22-2-C-009800,2022,Q2,Commercial,53033009800,311,12257.81268168,32.0031707142746,Middle,39.414188687074,0.102904085897989,0,19647.3666991534,20780583.4267256
6074,797,22-2-R-009800,2022,Q2,Residential,53033009800,3570,21513.59729424,56.1685306151501,Middle,6.02621772947899,0.015733481965028,0,19647.3666991534,20780583.4267256
6075,931,22-1-C-009800,2022,Q1,Commercial,53033009800,306,13237.8918903,34.5619993602576,Middle,43.2610846088235,0.112947710327639,0,19647.3666991534,20780583.4267256
6076,1073,22-1-R-009800,2022,Q1,Residential,53033009800,3571,28660.30063926,74.8274196954819,Middle,8.02584728066648,0.0209541920177771,0,19647.3666991534,20780583.4267256
6077,10,22-4-C-000900,2022,Q4,Commercial,53033000900,13,2796.03717732,7.30000183825344,Lowest,215.079782870769,0.561538602942572,0,21499.7685487983,10228862.0062387
6078,152,22-4-R-000900,2022,Q4,Residential,53033000900,889,9625.94720832,25.1317947006054,Lowest,10.8278371297188,0.028269735321266,0,21499.7685487983,10228862.0062387
6079,286,22-3-C-000900,2022,Q3,Commercial,53033000900,13,2364.83822124,6.17421095193408,Lowest,181.910632403077,0.474939303994929,0,21499.7685487983,10228862.0062387
6080,428,22-3-R-000900,2022,Q3,Residential,53033000900,887,6778.14445506,17.6966412976355,Lowest,7.64165102036077,0.0199511175847075,0,21499.7685487983,10228862.0062387
6081,562,22-2-C-000900,2022,Q2,Commercial,53033000900,13,2896.49399106,7.56227836694752,Lowest,222.807230081538,0.581713720534425,0,21499.7685487983,10228862.0062387
6082,704,22-2-R-000900,2022,Q2,Residential,53033000900,887,7557.09848352,19.7303645563238,Lowest,8.51984045492672,0.0222439284738713,0,21499.7685487983,10228862.0062387
6083,838,22-1-C-000900,2022,Q1,Commercial,53033000900,13,3384.17068842,8.83552352122464,Lowest,260.320822186154,0.679655655478818,0,21499.7685487983,10228862.0062387
6084,980,22-1-R-000900,2022,Q1,Residential,53033000900,890,10584.6118263,27.6347133063696,Lowest,11.8928222767416,0.0310502396700782,0,21499.7685487983,10228862.0062387
6085,71,22-4-C-006900,2022,Q4,Commercial,53033006900,126,1625.08968138,4.24284689689696,Lowest,12.8975371538095,0.0336733880706108,0,15642.2151332341,9718133.96110933
6086,213,22-4-R-006900,2022,Q4,Residential,53033006900,2342,19728.0892629,51.5068572952368,Lowest,8.42360771259607,0.0219926803139354,0,15642.2151332341,9718133.96110933
6087,347,22-3-C-006900,2022,Q3,Commercial,53033006900,125,1146.79295688,2.99409133799296,Lowest,9.17434365504,0.0239527307039437,0,15642.2151332341,9718133.96110933
6088,489,22-3-R-006900,2022,Q3,Residential,53033006900,2344,12978.00965934,33.8834887956893,Lowest,5.53669354067406,0.0144554133087412,0,15642.2151332341,9718133.96110933
6089,623,22-2-C-006900,2022,Q2,Commercial,53033006900,126,1300.3836147,3.3950917587024,Lowest,10.3205048785714,0.0269451726881143,0,15642.2151332341,9718133.96110933
6090,765,22-2-R-006900,2022,Q2,Residential,53033006900,2340,15796.83993186,41.2429997271011,Lowest,6.75078629566667,0.0176252135585902,0,15642.2151332341,9718133.96110933
6091,899,22-1-C-006900,2022,Q1,Commercial,53033006900,128,1621.5171708,4.2335196483136,Lowest,12.668102896875,0.03307437225245,0,15642.2151332341,9718133.96110933
6092,1041,22-1-R-006900,2022,Q1,Residential,53033006900,2342,22216.8018147,58.0044841331024,Lowest,9.48625184231426,0.0247670726443648,0,15642.2151332341,9718133.96110933
6093,83,22-4-C-008001,2022,Q4,Commercial,53033008001,355,65168.8371954,170.145316801277,Middle,183.574189282817,0.479282582538808,0,19247.3541650704,5237445.91511836
6094,225,22-4-R-008001,2022,Q4,Residential,53033008001,5014,24641.20576392,64.3342115879206,Middle,4.91448060708416,0.0128309157534744,0,19247.3541650704,5237445.91511836
6095,359,22-3-C-008001,2022,Q3,Commercial,53033008001,347,62009.5538301,161.896937787819,Middle,178.701884236599,0.466561780368355,0,19247.3541650704,5237445.91511836
6096,501,22-3-R-008001,2022,Q3,Residential,53033008001,5028,19188.42861264,50.0978904292429,Middle,3.81631436210024,0.00996378091273725,0,19247.3541650704,5237445.91511836
6097,635,22-2-C-008001,2022,Q2,Commercial,53033008001,341,58853.1878445,153.656175581944,Middle,172.589993678886,0.450604620474909,0,19247.3541650704,5237445.91511836
6098,777,22-2-R-008001,2022,Q2,Residential,53033008001,5059,18922.48642104,49.4035582854157,Middle,3.74036102412334,0.00976547900482619,0,19247.3541650704,5237445.91511836
6099,911,22-1-C-008001,2022,Q1,Commercial,53033008001,336,66711.36673734,174.172612497865,Middle,198.545734337321,0.518370870529361,0,19247.3541650704,5237445.91511836
6100,1053,22-1-R-008001,2022,Q1,Residential,53033008001,5078,26170.79305884,68.3277171661933,Middle,5.15375995644742,0.0134556355191401,0,19247.3541650704,5237445.91511836
6101,75,22-4-C-007300,2022,Q4,Commercial,53033007300,678,257193.92869104,671.491841189256,Second highest,379.342077715398,0.990400945706867,0,14267.049151318,9967413.59899358
6102,217,22-4-R-007300,2022,Q4,Residential,53033007300,8798,37560.25364406,98.0637606935235,Second highest,4.26918090975904,0.0111461423838967,0,14267.049151318,9967413.59899358
6103,351,22-3-C-007300,2022,Q3,Commercial,53033007300,627,247989.82093878,647.461401230878,Second highest,395.518055723732,1.03263381376536,0,14267.049151318,9967413.59899358
6104,493,22-3-R-007300,2022,Q3,Residential,53033007300,8534,34021.18886034,88.8238336866813,Second highest,3.98654662061636,0.0104082298671996,0,14267.049151318,9967413.59899358
6105,627,22-2-C-007300,2022,Q2,Commercial,53033007300,572,227172.68577636,593.111220845045,Second highest,397.155045063566,1.03690772875008,0,14267.049151318,9967413.59899358
6106,769,22-2-R-007300,2022,Q2,Residential,53033007300,8245,30277.12611756,79.0486900918355,Second highest,3.67218024470103,0.00958746999294549,0,14267.049151318,9967413.59899358
6107,903,22-1-C-007300,2022,Q1,Commercial,53033007300,538,251927.10975762,657.741026926991,Second highest,468.266003266952,1.22256696454831,0,14267.049151318,9967413.59899358
6108,1045,22-1-R-007300,2022,Q1,Residential,53033007300,8127,38546.3996376,100.638428735859,Second highest,4.74300475422665,0.0123832199748812,0,14267.049151318,9967413.59899358
6109,66,22-4-C-006400,2022,Q4,Commercial,53033006400,58,2518.0228344,6.5741512555648,Lowest,43.4141868,0.113347435440772,0,13186.7701844683,9726351.90369561
6110,208,22-4-R-006400,2022,Q4,Residential,53033006400,1281,13268.8741215,34.642888965928,Lowest,10.3582155515222,0.0270436291693427,0,13186.7701844683,9726351.90369561
6111,342,22-3-C-006400,2022,Q3,Commercial,53033006400,59,1915.46279538,5.00096423638496,Lowest,32.4654711081356,0.08476210570144,0,13186.7701844683,9726351.90369561
6112,484,22-3-R-006400,2022,Q3,Residential,53033006400,1277,9460.81669302,24.7006655743478,Lowest,7.40862701097886,0.0193427295022301,0,13186.7701844683,9726351.90369561
6113,618,22-2-C-006400,2022,Q2,Commercial,53033006400,58,2251.61317962,5.87859864081504,Lowest,38.82091689,0.10135514897957,0,13186.7701844683,9726351.90369561
6114,760,22-2-R-006400,2022,Q2,Residential,53033006400,1273,10513.13772972,27.4481059748742,Lowest,8.25855281203456,0.0215617486055571,0,13186.7701844683,9726351.90369561
6115,894,22-1-C-006400,2022,Q1,Commercial,53033006400,59,2729.50385946,7.12629408264032,Lowest,46.262777278983,0.12078464546848,0,13186.7701844683,9726351.90369561
6116,1036,22-1-R-006400,2022,Q1,Residential,53033006400,1275,14118.27860454,36.8605469920477,Lowest,11.0731596898353,0.0289102329349394,0,13186.7701844683,9726351.90369561
6117,44,22-4-C-004302,2022,Q4,Commercial,53033004302,193,9574.4989614,24.9974716307488,Second highest,49.6088029088083,0.129520578397662,0,8012.17724017962,3559581.20136382
6118,186,22-4-R-004302,2022,Q4,Residential,53033004302,1627,10954.5560451,28.6005779590992,Second highest,6.73297851573448,0.017578720319053,0,8012.17724017962,3559581.20136382
6119,320,22-3-C-004302,2022,Q3,Commercial,53033004302,185,8154.09673434,21.2890306440893,Second highest,44.076198564,0.115075841319402,0,8012.17724017962,3559581.20136382
6120,462,22-3-R-004302,2022,Q3,Residential,53033004302,1486,5537.5449453,14.4576361888176,Second highest,3.72647708297443,0.00972923027511279,0,8012.17724017962,3559581.20136382
6121,596,22-2-C-004302,2022,Q2,Commercial,53033004302,181,7988.30767602,20.8561821682838,Second highest,44.1342965525967,0.115227525791623,0,8012.17724017962,3559581.20136382
6122,738,22-2-R-004302,2022,Q2,Residential,53033004302,1492,7282.41438924,19.0132087153901,Second highest,4.88097479171582,0.012743437476803,0,8012.17724017962,3559581.20136382
6123,872,22-1-C-004302,2022,Q1,Commercial,53033004302,179,9332.09029938,24.364581734753,Second highest,52.1345826781006,0.136114981758396,0,8012.17724017962,3559581.20136382
6124,1014,22-1-R-004302,2022,Q1,Residential,53033004302,1500,11178.2388828,29.1845777498176,Second highest,7.4521592552,0.0194563851665451,0,8012.17724017962,3559581.20136382
6125,43,22-4-C-004301,2022,Q4,Commercial,53033004301,282,22694.2796256,59.2511016407552,Middle,80.4761688851064,0.210110289506224,0,17201.3709272207,10541112.8399495
6126,185,22-4-R-004301,2022,Q4,Residential,53033004301,1473,13402.39457184,34.9914893138893,Middle,9.0987064303055,0.0237552541166933,0,17201.3709272207,10541112.8399495
6127,319,22-3-C-004301,2022,Q3,Commercial,53033004301,278,23589.61833732,61.5886865249734,Middle,84.8547422205755,0.221542037859617,0,17201.3709272207,10541112.8399495
6128,461,22-3-R-004301,2022,Q3,Residential,53033004301,1471,9266.32812516,24.1928873107347,Middle,6.29933931010197,0.0164465583349658,0,17201.3709272207,10541112.8399495
6129,595,22-2-C-004301,2022,Q2,Commercial,53033004301,282,20942.20032984,54.6767053546253,Middle,74.2631217370213,0.193889026080232,0,17201.3709272207,10541112.8399495
6130,737,22-2-R-004301,2022,Q2,Residential,53033004301,1430,10479.62369064,27.3606062274189,Middle,7.32840817527273,0.0191332910681251,0,17201.3709272207,10541112.8399495
6131,871,22-1-C-004301,2022,Q1,Commercial,53033004301,280,22379.32545504,58.4288071295437,Middle,79.9261623394286,0.208674311176942,0,17201.3709272207,10541112.8399495
6132,1013,22-1-R-004301,2022,Q1,Residential,53033004301,1390,14205.52702434,37.0883385357693,Middle,10.2198036146331,0.0266822579394024,0,17201.3709272207,10541112.8399495
6133,105,22-4-C-010001,2022,Q4,Commercial,53033010001,170,34432.76118714,89.8983826113469,Highest priority/Most disadvantaged,202.545654042,0.528814015360864,0,25228.6807073836,24909074.8350152
6134,247,22-4-R-010001,2022,Q4,Residential,53033010001,1919,16046.71776834,41.8953904322173,Highest priority/Most disadvantaged,8.36202072347056,0.0218318866243967,0,25228.6807073836,24909074.8350152
6135,381,22-3-C-010001,2022,Q3,Commercial,53033010001,169,36649.71726078,95.6864971415018,Highest priority/Most disadvantaged,216.862232312308,0.566192290778117,0,25228.6807073836,24909074.8350152
6136,523,22-3-R-010001,2022,Q3,Residential,53033010001,1863,10240.87625484,26.7372752022253,Highest priority/Most disadvantaged,5.49698134988728,0.0143517311874532,0,25228.6807073836,24909074.8350152
6137,657,22-2-C-010001,2022,Q2,Commercial,53033010001,167,33037.6872753,86.2560697681776,Highest priority/Most disadvantaged,197.830462726347,0.516503411785495,0,25228.6807073836,24909074.8350152
6138,799,22-2-R-010001,2022,Q2,Residential,53033010001,1849,11944.17559716,31.1843149021587,Highest priority/Most disadvantaged,6.4598029189616,0.0168655029216651,0,25228.6807073836,24909074.8350152
6139,933,22-1-C-010001,2022,Q1,Commercial,53033010001,167,34264.70988,89.45962776896,Highest priority/Most disadvantaged,205.177903473054,0.535686393826108,0,25228.6807073836,24909074.8350152
6140,1075,22-1-R-010001,2022,Q1,Residential,53033010001,1832,16758.9985812,43.7550406848704,Highest priority/Most disadvantaged,9.14792498973799,0.0238837558323528,0,25228.6807073836,24909074.8350152
6141,85,22-4-C-008100,2022,Q4,Commercial,53033008100,872,367142.77338078,958.550530844542,Second highest,421.035290574289,1.09925519592264,0,19160.4539020739,8988185.17110462
6142,227,22-4-R-008100,2022,Q4,Residential,53033008100,3714,25036.10978682,65.3652422610774,Second highest,6.74100963565428,0.0175996882770806,0,19160.4539020739,8988185.17110462
6143,361,22-3-C-008100,2022,Q3,Commercial,53033008100,859,346783.01170038,905.394478808145,Second highest,403.705485099395,1.05400987055663,0,19160.4539020739,8988185.17110462
6144,503,22-3-R-008100,2022,Q3,Residential,53033008100,3689,20388.03808458,53.2298771643914,Second highest,5.52671132680401,0.014429351359282,0,19160.4539020739,8988185.17110462
6145,637,22-2-C-008100,2022,Q2,Commercial,53033008100,839,323964.0115335,845.817751961832,Second highest,386.131122209178,1.00812604524652,0,19160.4539020739,8988185.17110462
6146,779,22-2-R-008100,2022,Q2,Residential,53033008100,3653,20481.00183888,53.472590524137,Second highest,5.60662519542294,0.0146379935735387,0,19160.4539020739,8988185.17110462
6147,913,22-1-C-008100,2022,Q1,Commercial,53033008100,829,374613.29904822,978.054867749426,Second highest,451.885764835006,1.17980080548785,0,19160.4539020739,8988185.17110462
6148,1055,22-1-R-008100,2022,Q1,Residential,53033008100,3688,27694.43981802,72.3057129643478,Second highest,7.50933834545011,0.0196056705434783,0,19160.4539020739,8988185.17110462
6149,120,22-4-C-011101,2022,Q4,Commercial,53033011101,188,7182.0770004,18.7512439858368,Highest priority/Most disadvantaged,38.2025372361702,0.0997406594991319,0,15560.334136319,12382188.3212455
6150,262,22-4-R-011101,2022,Q4,Residential,53033011101,2364,18818.3786175,49.13174961156,Highest priority/Most disadvantaged,7.9603970463198,0.0207833120184264,0,15560.334136319,12382188.3212455
6151,396,22-3-C-011101,2022,Q3,Commercial,53033011101,183,6786.234639,17.717763462288,Highest priority/Most disadvantaged,37.0832493934426,0.0968183795753443,0,15560.334136319,12382188.3212455
6152,538,22-3-R-011101,2022,Q3,Residential,53033011101,2372,12287.15367354,32.0797753088957,Highest priority/Most disadvantaged,5.18008164989039,0.0135243572128565,0,15560.334136319,12382188.3212455
6153,672,22-2-C-011101,2022,Q2,Commercial,53033011101,173,6273.28422066,16.3785327012707,Highest priority/Most disadvantaged,36.2617585009249,0.0946735994293105,0,15560.334136319,12382188.3212455
6154,814,22-2-R-011101,2022,Q2,Residential,53033011101,2374,14436.85987992,37.6923112885926,Highest priority/Most disadvantaged,6.08123836559393,0.0158771319665512,0,15560.334136319,12382188.3212455
6155,948,22-1-C-011101,2022,Q1,Commercial,53033011101,156,6646.13558274,17.3519874359421,Highest priority/Most disadvantaged,42.6034332226923,0.111230688691936,0,15560.334136319,12382188.3212455
6156,1090,22-1-R-011101,2022,Q1,Residential,53033011101,2362,20135.2940505,52.570003279896,Highest priority/Most disadvantaged,8.52467995364098,0.0222565636240034,0,15560.334136319,12382188.3212455
6157,114,22-4-C-010701,2022,Q4,Commercial,53033010701,113,3931.48818084,10.2644811664173,Highest priority/Most disadvantaged,34.7919308038938,0.0908361165169671,0,21916.7545490131,15676822.7998399
6158,256,22-4-R-010701,2022,Q4,Residential,53033010701,1606,15809.26694574,41.2754446548381,Highest priority/Most disadvantaged,9.84387730120797,0.0257007750030125,0,21916.7545490131,15676822.7998399
6159,390,22-3-C-010701,2022,Q3,Commercial,53033010701,115,3426.1638954,8.9451610076768,Highest priority/Most disadvantaged,29.7927295252174,0.077784008762407,0,21916.7545490131,15676822.7998399
6160,532,22-3-R-010701,2022,Q3,Residential,53033010701,1599,9945.18361458,25.9652694381514,Highest priority/Most disadvantaged,6.21962702600375,0.0162384424253605,0,21916.7545490131,15676822.7998399
6161,666,22-2-C-010701,2022,Q2,Commercial,53033010701,117,3383.96254788,8.83498009986496,Highest priority/Most disadvantaged,28.9227568194872,0.0755126504261962,0,21916.7545490131,15676822.7998399
6162,808,22-2-R-010701,2022,Q2,Residential,53033010701,1596,11763.47548704,30.7125360764877,Highest priority/Most disadvantaged,7.37059867609022,0.0192434436569472,0,21916.7545490131,15676822.7998399
6163,942,22-1-C-010701,2022,Q1,Commercial,53033010701,115,3626.12553582,9.46722858048544,Highest priority/Most disadvantaged,31.5315263984348,0.0823237267868299,0,21916.7545490131,15676822.7998399
6164,1084,22-1-R-010701,2022,Q1,Residential,53033010701,1599,17192.6815752,44.8873169933184,Highest priority/Most disadvantaged,10.7521460757974,0.0280721181946957,0,21916.7545490131,15676822.7998399
6165,20,22-4-C-001800,2022,Q4,Commercial,53033001800,156,4481.14298916,11.6995411662227,Second highest,28.7252755715385,0.074997058757838,0,14099.4819625572,10149386.6110631
6166,162,22-4-R-001800,2022,Q4,Residential,53033001800,2448,18542.0635203,48.4103354852176,Second highest,7.57437235306373,0.0197754638420007,0,14099.4819625572,10149386.6110631
6167,296,22-3-C-001800,2022,Q3,Commercial,53033001800,153,3559.00191774,9.29197964626208,Second highest,23.2614504427451,0.0607318931128241,0,14099.4819625572,10149386.6110631
6168,438,22-3-R-001800,2022,Q3,Residential,53033001800,2446,11881.95522426,31.0218675498019,Second highest,4.85770859536386,0.0126826931928871,0,14099.4819625572,10149386.6110631
6169,572,22-2-C-001800,2022,Q2,Commercial,53033001800,151,3818.89438512,9.97051693647104,Second highest,25.2906912921854,0.0660299134865632,0,14099.4819625572,10149386.6110631
6170,714,22-2-R-001800,2022,Q2,Residential,53033001800,2446,13913.22946338,36.325196775841,Second highest,5.68815595395748,0.0148508572264272,0,14099.4819625572,10149386.6110631
6171,848,22-1-C-001800,2022,Q1,Commercial,53033001800,147,5170.16665578,13.4984707633418,Second highest,35.17120174,0.0918263317234133,0,14099.4819625572,10149386.6110631
6172,990,22-1-R-001800,2022,Q1,Residential,53033001800,2469,21204.51882876,55.3615766216659,Second highest,8.58830248228433,0.0224226717787225,0,14099.4819625572,10149386.6110631
6173,7,22-4-C-000600,2022,Q4,Commercial,53033000600,232,40266.1864404,105.128514534317,Second highest,173.56114845,0.453140148854814,0,31707.3871545004,41308522.3798112
6174,149,22-4-R-000600,2022,Q4,Residential,53033000600,3407,34196.69910552,89.2820626125478,Second highest,10.0371878795186,0.0262054777260193,0,31707.3871545004,41308522.3798112
6175,283,22-3-C-000600,2022,Q3,Commercial,53033000600,233,38622.01948428,100.835859951814,Second highest,165.75974027588,0.432771931123664,0,31707.3871545004,41308522.3798112
6176,425,22-3-R-000600,2022,Q3,Residential,53033000600,3414,21536.16860034,56.2274606527613,Second highest,6.30819232581722,0.0164696721302757,0,31707.3871545004,41308522.3798112
6177,559,22-2-C-000600,2022,Q2,Commercial,53033000600,235,36533.05619418,95.3819139236746,Second highest,155.459813592255,0.405880484781594,0,31707.3871545004,41308522.3798112
6178,701,22-2-R-000600,2022,Q2,Residential,53033000600,3423,26152.68483186,68.2804395079011,Second highest,7.64028186732691,0.0199475429470935,0,31707.3871545004,41308522.3798112
6179,835,22-1-C-000600,2022,Q1,Commercial,53033000600,233,38836.78640016,101.396581709535,Second highest,166.681486695966,0.435178462272681,0,31707.3871545004,41308522.3798112
6180,977,22-1-R-000600,2022,Q1,Residential,53033000600,3425,37675.90130508,98.3656980729274,Second highest,11.0002631547679,0.0287199118461102,0,31707.3871545004,41308522.3798112
6181,3,22-4-C-000300,2022,Q4,Commercial,53033000300,85,3649.71365964,9.52881336506688,Second highest,42.9378077604706,0.112103686647846,0,17267.9744881015,13028876.8540497
6182,145,22-4-R-000300,2022,Q4,Residential,53033000300,1209,12778.73385906,33.3632118408035,Second highest,10.56967234,0.0275957087186133,0,17267.9744881015,13028876.8540497
6183,279,22-3-C-000300,2022,Q3,Commercial,53033000300,84,3081.32279058,8.04483653434336,Second highest,36.6824141735714,0.0957718635040876,0,17267.9744881015,13028876.8540497
6184,421,22-3-R-000300,2022,Q3,Residential,53033000300,1205,7725.57630816,20.1702329670707,Second highest,6.41126664577593,0.0167387825452869,0,17267.9744881015,13028876.8540497
6185,555,22-2-C-000300,2022,Q2,Commercial,53033000300,83,3157.764963,8.244414710096,Second highest,38.045361,0.099330297712,0,17267.9744881015,13028876.8540497
6186,697,22-2-R-000300,2022,Q2,Residential,53033000300,1192,9476.15767446,24.7407184011203,Second highest,7.94979670676174,0.0207556362425506,0,17267.9744881015,13028876.8540497
6187,831,22-1-C-000300,2022,Q1,Commercial,53033000300,82,3741.43539498,9.76828401374816,Second highest,45.6272609143902,0.119125414801807,0,17267.9744881015,13028876.8540497
6188,973,22-1-R-000300,2022,Q1,Residential,53033000300,1190,13501.91987136,35.2513338092851,Second highest,11.3461511524034,0.0296229695876346,0,17267.9744881015,13028876.8540497
6189,27,22-4-C-002600,2022,Q4,Commercial,53033002600,125,11101.58856984,28.9844561527053,Second lowest,88.81270855872,0.231875649221642,0,15936.1370582888,13398377.3541706
6190,169,22-4-R-002600,2022,Q4,Residential,53033002600,2538,19157.31330798,50.0166533902442,Second lowest,7.54819279274232,0.0197071132349268,0,15936.1370582888,13398377.3541706
6191,303,22-3-C-002600,2022,Q3,Commercial,53033002600,124,11021.2463214,28.7746955078688,Second lowest,88.8810187209677,0.2320539960312,0,15936.1370582888,13398377.3541706
6192,445,22-3-R-002600,2022,Q3,Residential,53033002600,2428,13631.3457537,35.5892439009904,Second lowest,5.61422806989292,0.0146578434518082,0,15936.1370582888,13398377.3541706
6193,579,22-2-C-002600,2022,Q2,Commercial,53033002600,120,10319.73422238,26.943160629169,Second lowest,85.9977851865,0.224526338576408,0,15936.1370582888,13398377.3541706
6194,721,22-2-R-002600,2022,Q2,Residential,53033002600,2439,14725.8749622,38.4468830264224,Second lowest,6.03766911119311,0.0157633796746299,0,15936.1370582888,13398377.3541706
6195,855,22-1-C-002600,2022,Q1,Commercial,53033002600,121,10481.4969555,27.365497019656,Second lowest,86.6239417809917,0.226161132393851,0,15936.1370582888,13398377.3541706
6196,997,22-1-R-002600,2022,Q1,Residential,53033002600,2450,19924.00410528,52.0183593314458,Second lowest,8.13224657358367,0.0212319834005901,0,15936.1370582888,13398377.3541706
6197,23,22-4-C-002100,2022,Q4,Commercial,53033002100,88,3469.07496804,9.05719489323968,Middle,39.421306455,0.10292266924136,0,16139.9210115895,14696753.744962
6198,165,22-4-R-002100,2022,Q4,Residential,53033002100,1801,16928.1895431,44.1967709819152,Middle,9.39932789733481,0.0245401282520351,0,16139.9210115895,14696753.744962
6199,299,22-3-C-002100,2022,Q3,Commercial,53033002100,87,2630.3334225,6.86737607612,Middle,30.2337175,0.0789353571967816,0,16139.9210115895,14696753.744962
6200,441,22-3-R-002100,2022,Q3,Residential,53033002100,1798,10672.67233542,27.8646250842486,Middle,5.93585780612903,0.01549756678768,0,16139.9210115895,14696753.744962
6201,575,22-2-C-002100,2022,Q2,Commercial,53033002100,87,2779.91822796,7.25791786279232,Middle,31.95308308,0.0834243432504864,0,16139.9210115895,14696753.744962
6202,717,22-2-R-002100,2022,Q2,Residential,53033002100,1788,12684.48714012,33.117148867431,Middle,7.09423218127517,0.0185218953397265,0,16139.9210115895,14696753.744962
6203,851,22-1-C-002100,2022,Q1,Commercial,53033002100,86,3564.52958454,9.30641149220768,Middle,41.4480184248837,0.108214087118694,0,16139.9210115895,14696753.744962
6204,993,22-1-R-002100,2022,Q1,Residential,53033002100,1779,17844.76882632,46.5898115704614,Middle,10.0307862992243,0.0261887642329744,0,16139.9210115895,14696753.744962
6205,61,22-4-C-005900,2022,Q4,Commercial,53033005900,233,16644.19030662,43.455294807999,Lowest,71.4342931614592,0.186503411193129,0,24649.7681076723,19511373.8178295
6206,203,22-4-R-005900,2022,Q4,Residential,53033005900,2865,25587.64809642,66.8052197787606,Lowest,8.93111626402094,0.0233177032386599,0,24649.7681076723,19511373.8178295
6207,337,22-3-C-005900,2022,Q3,Commercial,53033005900,232,14334.1442295,37.424137301864,Lowest,61.7851044375,0.161310936645966,0,24649.7681076723,19511373.8178295
6208,479,22-3-R-005900,2022,Q3,Residential,53033005900,2827,16272.96653532,42.4860894501894,Lowest,5.75626690319066,0.0150286839229535,0,24649.7681076723,19511373.8178295
6209,613,22-2-C-005900,2022,Q2,Commercial,53033005900,233,14975.48665176,39.0985788648819,Lowest,64.2724749002575,0.167805059505931,0,24649.7681076723,19511373.8178295
6210,755,22-2-R-005900,2022,Q2,Residential,53033005900,2827,19203.65699346,50.1376492739683,Lowest,6.79294552297842,0.0177352844973358,0,24649.7681076723,19511373.8178295
6211,889,22-1-C-005900,2022,Q1,Commercial,53033005900,232,17734.43386728,46.3017447985498,Lowest,76.44152529,0.199576486200646,0,24649.7681076723,19511373.8178295
6212,1031,22-1-R-005900,2022,Q1,Residential,53033005900,2832,27756.41792898,72.4675278098762,Lowest,9.80099503141949,0.0255888163170467,0,24649.7681076723,19511373.8178295
6213,72,22-4-C-007000,2022,Q4,Commercial,53033007000,374,20121.0824874,52.5328991821408,Second lowest,53.7996857951872,0.140462297278451,0,13390.0220571305,8674846.91445626
6214,214,22-4-R-007000,2022,Q4,Residential,53033007000,5066,27748.28679936,72.4462987426611,Second lowest,5.47735625727596,0.0143004932377934,0,13390.0220571305,8674846.91445626
6215,348,22-3-C-007000,2022,Q3,Commercial,53033007000,380,19032.34709262,49.690386769311,Second lowest,50.0851239279474,0.130764175708713,0,13390.0220571305,8674846.91445626
6216,490,22-3-R-007000,2022,Q3,Residential,53033007000,5094,17785.00860636,46.4337872804051,Second lowest,3.49136407663133,0.00911538815869751,0,13390.0220571305,8674846.91445626
6217,624,22-2-C-007000,2022,Q2,Commercial,53033007000,385,17985.86422746,46.9581888924963,Second lowest,46.7165304609351,0.121969321798692,0,13390.0220571305,8674846.91445626
